iteration,timestamp,time_ms,memory_process_mb,memory_system_mb,temp_delta_c,temp_absolute_c,current_ma
785,2025-12-05T15:38:37.671430,0.18739000006462447,0.0,0.0,0.0,37.8,0.0
786,2025-12-05T15:38:37.678105,0.18368600001394952,0.0,0.0,-1.1000000000000014,37.3,0.0
787,2025-12-05T15:38:37.684718,0.1869080000460599,0.0,0.0,-0.5999999999999943,36.7,0.2
788,2025-12-05T15:38:37.691338,0.18557499993221427,0.0,0.0,-0.5,36.2,0.2
789,2025-12-05T15:38:37.697998,0.18922300000667747,0.0,0.0,0.0,37.8,-0.1
790,2025-12-05T15:38:37.704684,0.18653799997991882,0.0,0.0,-0.5,37.3,0.30000000000000004
791,2025-12-05T15:38:37.711314,0.1879079999298483,0.0,0.0,-0.5999999999999943,36.7,-0.20000000000000004
792,2025-12-05T15:38:37.717926,0.18631599994023418,0.0,0.0,0.0,38.4,0.1
793,2025-12-05T15:38:37.724543,0.18502000000353291,0.0,0.0,0.0,37.3,-0.2
794,2025-12-05T15:38:37.731223,0.1874089999773787,0.0,0.0,0.5999999999999943,37.3,-0.1
795,2025-12-05T15:38:37.737883,0.18753799997739407,0.0,0.0,0.0,37.3,0.1
796,2025-12-05T15:38:37.744559,0.18465000005107868,0.0,0.0,0.0,38.4,0.20000000000000004
797,2025-12-05T15:38:37.751191,0.18450100003519765,0.0,0.0,0.5,37.8,-0.1
798,2025-12-05T15:38:37.757838,0.18453800009865517,0.0,0.0,-1.0999999999999943,36.7,-0.1
799,2025-12-05T15:38:37.764426,0.18540900009611505,0.0,0.0,1.0999999999999943,37.8,-0.20000000000000004
800,2025-12-05T15:38:37.771047,0.1840379999293873,0.0,0.0,0.0,37.8,-0.1
801,2025-12-05T15:38:38.778361,0.20933500002229266,0.0,0.0,0.5999999999999943,37.3,0.30000000000000004
802,2025-12-05T15:38:38.785266,0.20796399996925174,0.0,0.0,-0.5999999999999943,36.7,-0.2
803,2025-12-05T15:38:38.792047,0.20714900006169046,0.0,0.0,0.0,36.7,-0.1
804,2025-12-05T15:38:38.798800,0.20424199999524717,0.0,0.0,-0.5,36.2,0.20000000000000004
805,2025-12-05T15:38:38.805531,0.20515000005616457,0.0,0.0,1.0999999999999943,37.3,0.0
806,2025-12-05T15:38:38.812297,0.20192699992094276,0.0,0.0,0.0,37.3,-0.2
807,2025-12-05T15:38:38.818991,0.20374199993966613,0.0,0.0,0.0,37.3,-0.30000000000000004
808,2025-12-05T15:38:38.825773,0.2037230000269119,0.0,0.0,0.5,37.8,0.1
809,2025-12-05T15:38:38.832507,0.20307500005856127,0.0,0.0,0.0,37.8,-0.10000000000000003
810,2025-12-05T15:38:38.839212,0.2041680000957058,0.0,0.0,0.0,37.3,0.1
811,2025-12-05T15:38:38.845872,0.20281600006910594,0.0,0.0,-0.5999999999999943,36.7,0.10000000000000003
812,2025-12-05T15:38:38.852575,0.20550200008528918,0.0,0.0,0.0,36.7,-0.20000000000000004
813,2025-12-05T15:38:38.859308,0.20570499998484593,0.0,0.0,0.0,37.3,-0.1
814,2025-12-05T15:38:38.866010,0.20224200000029668,0.0,0.0,-1.0999999999999943,36.7,0.2
815,2025-12-05T15:38:38.872749,0.20251900002676848,0.0,0.0,0.0,36.7,0.2
816,2025-12-05T15:38:38.879845,0.1809640000374202,0.0,0.0,0.0,36.7,-0.30000000000000004
817,2025-12-05T15:38:38.886179,0.18111199995018978,0.015625,0.0,0.0,36.7,0.30000000000000004
818,2025-12-05T15:38:38.892491,0.17835300002388976,0.0,0.0,-0.5999999999999943,36.7,0.4
819,2025-12-05T15:38:38.898778,0.17896399992878287,0.0,0.0,0.5999999999999943,37.3,0.0
820,2025-12-05T15:38:38.905146,0.17746399998941342,0.0,0.0,0.0,37.3,-0.1
821,2025-12-05T15:38:38.911502,0.17912999999225576,0.0,-0.390625,0.0,37.3,-0.2
822,2025-12-05T15:38:38.917778,0.17964999995001563,0.0,0.0,0.0,37.3,-0.1
823,2025-12-05T15:38:38.924060,0.1768890000448664,0.0,0.0,1.0999999999999943,37.8,0.0
824,2025-12-05T15:38:38.930409,0.2324639999642386,0.0,0.0,-1.0999999999999943,36.7,-0.1
825,2025-12-05T15:38:38.936739,0.17790799995509587,0.0,0.0,1.0999999999999943,37.8,0.2
826,2025-12-05T15:38:38.943014,0.17735300002641452,0.0,0.0,0.0,36.7,0.1
827,2025-12-05T15:38:38.949436,0.17789000003176625,0.0,0.0,0.0,37.8,0.30000000000000004
828,2025-12-05T15:38:38.955761,0.17818599997099227,0.0,0.0,0.0,37.3,0
829,2025-12-05T15:38:38.962054,0.1795009999341346,0.0,0.0,0.0,37.3,0.4
830,2025-12-05T15:38:38.968369,0.17707500001051812,0.0,0.0,0.0,37.3,-0.30000000000000004
831,2025-12-05T15:38:38.977479,0.17983499992624274,0.0,0.0,-1.0999999999999943,36.2,-0.1
832,2025-12-05T15:38:38.984108,0.18537200003265752,0.0,0.0,1.0999999999999943,37.3,-0.30000000000000004
833,2025-12-05T15:38:38.990682,0.18442700002196943,0.0,0.390625,0.0,37.8,0.0
834,2025-12-05T15:38:38.997322,0.1851870000564304,0.0,0.0,0.0,37.8,0.2
835,2025-12-05T15:38:39.003931,0.18689000000904343,0.0,0.0,-0.5,37.3,0.0
836,2025-12-05T15:38:39.010509,0.199742000063452,0.0,0.0,0.5,37.8,-0.2
837,2025-12-05T15:38:39.017134,0.18472299996119546,0.0,0.0,0.0,36.7,0.1
838,2025-12-05T15:38:39.023781,0.18481600000086473,0.0,0.0,0.0,37.3,0.30000000000000004
839,2025-12-05T15:38:39.030437,0.19422299999405368,0.0,0.0,-0.5999999999999943,36.7,0.30000000000000004
840,2025-12-05T15:38:39.037020,0.18485300006432226,0.0,0.0,0.0,37.3,0.4
841,2025-12-05T15:38:39.043661,0.1845570000114094,0.0,0.0,0.0,37.3,-0.1
842,2025-12-05T15:38:39.050227,0.1824450000640354,0.0,0.0,0.0,36.7,-0.1
843,2025-12-05T15:38:39.056889,0.18616700003804,0.0,0.0,0.0,36.7,-0.1
844,2025-12-05T15:38:39.063489,0.18516800002998934,0.0,0.0,0.0,37.3,0.2
845,2025-12-05T15:38:39.070138,0.18781599999329046,0.0,0.0,-0.5999999999999943,36.7,-0.1
846,2025-12-05T15:38:39.076758,0.18514999999297288,0.0,0.0,0.5999999999999943,37.3,0.1
847,2025-12-05T15:38:39.083358,0.18733399997472588,0.0,0.0,-0.5999999999999943,36.7,0.0
